Ticker,TradeId,EntryDate,ExitDate,EntryPrice,ExitPrice,HoldingDays,PnL_pct
^NSEI,24,2014-07-24,2014-09-26,7830.6,7843.502175388135,44,0.1647661148332734
^NSEI,25,2014-10-30,2014-12-12,8169.2,8255.039696327278,30,1.0507723684972583
^NSEI,26,2015-01-15,2015-03-23,8494.15,8552.196712190702,45,0.6833728176533524
^NSEI,27,2015-07-03,2015-07-06,8484.9,8459.400666666666,2,-0.30052603252051524
^NSEI,28,2015-07-16,2015-07-27,8608.05,8465.025333333333,8,-1.661522257266933
^NSEI,29,2015-10-23,2015-10-26,8295.45,8276.054666666667,2,-0.2338068861042359
^NSEI,30,2016-04-13,2016-05-04,7850.45,7709.9163333333345,13,-1.79013517271832
^NSEI,31,2016-05-26,2016-06-24,8069.65,7963.247131672426,22,-1.3185561744012906
^NSEI,32,2016-07-01,2016-09-29,8328.35,8569.37070389407,60,2.893979046198464
^NSEI,33,2017-01-24,2017-08-11,8475.8,9737.886124640228,137,14.890466087451678
^NSEI,34,2017-09-18,2017-09-27,10153.1,9776.324172908158,8,-3.7109437225265394
^NSEI,35,2017-10-16,2017-12-06,10230.85,10063.422572858806,37,-1.6364957666390783
^NSEI,36,2017-12-19,2018-02-05,10463.2,10647.290967693769,32,1.7594136372598066
^NSEI,37,2018-04-27,2018-05-23,10692.3,10456.468666666668,18,-2.2056183733465367
^NSEI,38,2018-06-13,2018-09-11,10856.7,11295.251437523615,63,4.0394543233543745
^NSEI,39,2018-12-19,2018-12-21,10967.3,10877.911333333333,3,-0.8150471553314473
^NSEI,40,2019-02-06,2019-02-11,11062.45,10909.594666666666,4,-1.3817493713719364
^NSEI,41,2019-03-11,2019-05-08,11168.05,11352.10775742765,37,1.648074260301936
^NSEI,42,2019-06-03,2019-07-09,12088.55,11500.630921228307,26,-4.863437540248356
^NSEI,43,2019-10-29,2020-02-03,11786.85,11876.194667220567,68,0.758002920377933
^NSEI,44,2020-07-17,2020-09-22,10901.7,11128.098692028769,48,2.0767283270386083
^NSEI,45,2020-10-06,2021-01-27,11662.4,13968.53519607673,78,19.774104781835042
^NSEI,46,2021-02-03,2021-03-19,14789.95,14473.942971326614,32,-2.1366335158224756
^NSEI,47,2021-05-18,2021-11-22,15108.1,17611.351646490857,129,16.568937500353165
^NSEI,48,2022-01-04,2022-01-24,17805.25,17389.719290478508,15,-2.333753862043454
^NSEI,49,2022-04-01,2022-04-12,17670.45,17480.29866666667,8,-1.0760978545160502
^NSEI,50,2022-07-28,2022-09-26,16929.6,17243.63411920582,40,1.854941163440496
^NSEI,51,2022-10-24,2022-12-23,17730.75,18065.86348032766,43,1.890013001862086
^NSEI,52,2023-04-12,2023-04-13,17812.4,17802.582,2,-0.055118905930716465
^NSEI,53,2023-04-27,2023-10-04,17915.05,19334.51188044146,110,7.923292876332806
^NSEI,54,2023-11-28,2024-01-23,19889.7,21233.328450573503,39,6.755398274350553
^NSEI,55,2024-02-20,2024-06-04,22196.95,22100.59476306391,69,-0.43409223760963284
^NSEI,56,2024-06-18,2024-08-05,23557.9,23999.10796019959,34,1.8728662580263529
^NSEI,57,2024-08-29,2024-10-04,25151.95,25019.109727539075,26,-0.5281509881378021
^NSEI,58,2024-12-05,2024-12-13,24708.4,24273.043666666665,7,-1.7619770334515255
^NSEI,59,2025-04-21,2025-08-01,24125.55,24563.832387040078,74,1.816673141296588
^NSEI,60,2025-09-16,2026-01-20,25239.1,25439.757710222955,86,0.795027200743912
