Date,Open,High,Low,Close,Volume,SMA150,DonchianLow15,ATR14,StopLoss,MA30,DonchianHigh20,DonchianHigh20_prev,BuyCall,EntryPrice,StopLoss_Entry
2024-11-13,536.96,544.94,514.1,517.39,214670,445.72,462.89,27.93,469.39,502.21,567.0,567.0,0,,
2024-11-14,514.1,533.06,514.1,527.52,79958,446.57,462.89,27.29,476.35,503.08,567.0,567.0,0,,
2024-11-18,532.51,549.03,519.09,545.49,116233,447.61,462.89,27.48,487.82,504.85,567.0,567.0,0,,
2024-11-19,553.43,578.38,544.19,548.98,295404,448.65,462.89,27.96,489.75,507.13,578.38,567.0,0,,
2024-11-21,554.03,554.97,522.03,526.32,228045,449.55,462.89,28.31,474.9,508.16,578.38,578.38,0,,
2024-11-22,532.51,535.06,522.58,532.56,167110,450.54,462.89,27.18,479.68,509.51,578.38,578.38,0,,
2024-11-25,549.03,549.03,523.68,527.27,224442,451.46,467.68,27.05,477.95,510.44,578.38,578.38,0,,
2024-11-26,519.09,543.79,519.09,524.83,241708,452.35,467.68,26.88,476.49,510.53,578.38,578.38,0,,
2024-11-27,526.07,526.07,519.59,522.13,47474,453.23,471.17,25.43,476.88,510.84,578.38,578.38,0,,
2024-11-28,523.63,531.76,514.59,522.13,75470,454.13,499.12,24.84,486.59,510.94,578.38,578.38,0,,
2024-11-29,522.38,528.77,515.09,518.49,102743,455.08,514.1,24.04,489.77,510.81,578.38,578.38,0,,
2024-12-02,521.73,550.43,519.09,533.86,209658,456.11,514.1,24.6,499.3,511.54,578.38,578.38,0,,
2024-12-03,543.74,543.74,527.27,529.92,113687,457.04,514.1,24.02,497.15,512.01,578.38,578.38,0,,
2024-12-04,529.92,530.17,504.06,506.76,289788,457.86,504.06,24.17,478.77,512.2,578.38,578.38,0,,
2024-12-05,511.35,511.35,495.73,500.02,190712,458.61,495.73,23.56,472.05,513.08,578.38,578.38,0,,
2024-12-06,507.11,507.11,496.08,498.72,100216,459.35,495.73,22.67,471.81,513.61,578.38,578.38,0,,
2024-12-09,499.12,504.11,494.13,498.17,74616,460.15,494.13,21.76,471.52,513.99,578.38,578.38,0,,
2024-12-10,504.76,508.8,498.52,502.62,106930,461.04,494.13,20.97,474.92,515.02,578.38,578.38,0,,
2024-12-11,512.05,517.74,496.18,498.02,244179,461.83,494.13,21.01,471.93,515.6,578.38,578.38,0,,
2024-12-12,498.32,503.76,492.83,499.42,108150,462.63,492.83,20.29,472.88,515.88,578.38,578.38,0,,
2024-12-13,498.62,505.86,492.13,501.27,92086,463.45,492.13,19.82,474.15,516.67,578.38,578.38,0,,
2024-12-16,499.12,512.0,491.14,503.86,525952,464.29,491.14,19.89,475.44,517.74,578.38,578.38,0,,
2024-12-17,524.08,551.83,513.15,543.04,1227355,465.38,491.14,21.9,499.37,519.89,578.38,578.38,0,,
2024-12-18,546.04,582.97,541.05,572.44,1256963,466.74,491.14,23.33,517.38,523.25,582.97,578.38,0,,
2024-12-19,564.01,601.94,559.02,579.43,1447724,468.13,491.14,24.73,520.96,525.81,601.94,582.97,0,,
2024-12-20,589.26,589.26,558.67,563.26,472816,469.46,491.14,25.15,510.25,526.38,601.94,601.94,0,,
2024-12-23,567.0,575.14,555.17,561.96,253754,470.79,491.14,24.78,509.66,527.13,601.94,601.94,0,,
2024-12-24,564.66,568.3,549.03,552.03,123290,472.06,491.14,24.38,503.52,527.47,601.94,601.94,0,,
2024-12-26,554.67,564.46,541.1,551.93,324608,473.27,491.14,24.31,503.5,528.18,601.94,601.94,0,,
2024-12-27,553.98,561.41,547.04,550.78,202723,474.42,491.14,23.6,503.23,528.69,601.94,601.94,0,,
2024-12-30,558.67,584.37,552.03,555.02,440914,475.61,491.14,24.31,505.49,529.94,601.94,601.94,0,,
2024-12-31,558.02,572.04,550.08,563.71,136795,476.87,491.14,24.15,511.21,531.15,601.94,601.94,0,,
2025-01-01,563.71,583.42,563.66,576.44,203224,478.19,491.14,23.83,519.63,532.18,601.94,601.94,0,,
2025-01-02,580.48,587.77,575.24,585.42,323506,479.62,491.14,23.03,525.96,533.39,601.94,601.94,0,,
2025-01-03,586.47,607.13,575.69,597.9,327453,481.11,491.14,23.63,533.61,535.78,607.13,601.94,0,,
2025-01-06,611.03,611.07,569.65,573.69,271856,482.45,491.14,24.9,517.15,537.15,611.07,607.13,0,,
2025-01-07,578.63,610.78,578.63,606.08,389818,483.95,513.15,25.77,544.79,539.78,611.07,611.07,0,,
2025-01-08,617.91,622.9,589.46,598.0,279052,485.37,541.05,26.32,548.52,542.22,622.9,611.07,0,,
2025-01-09,597.45,598.25,579.18,581.58,102140,486.87,541.1,25.8,538.29,544.2,622.9,622.9,0,,
2025-01-10,581.08,583.57,559.52,570.5,198481,488.23,541.1,25.67,531.22,545.81,622.9,622.9,0,,
2025-01-13,563.01,582.97,554.27,569.2,194730,489.55,541.1,25.89,530.24,547.5,622.9,622.9,0,,
2025-01-14,572.84,592.51,564.01,580.38,134689,490.86,541.1,26.08,537.33,549.05,622.9,622.9,0,,
2025-01-15,579.98,588.36,567.6,586.02,124786,492.2,541.1,25.7,541.22,550.92,622.9,622.9,0,,
2025-01-16,588.96,599.05,577.93,590.51,190240,493.64,547.04,25.37,546.31,553.71,622.9,622.9,0,,
2025-01-17,584.97,605.78,582.67,595.0,267152,495.05,550.08,25.21,550.33,556.88,622.9,622.9,0,,
2025-01-20,584.97,606.93,584.97,596.75,306241,496.43,550.08,24.98,551.61,560.15,622.9,622.9,0,,
2025-01-21,595.85,598.95,576.94,580.43,101938,497.69,554.27,24.76,542.62,562.89,622.9,622.9,0,,
2025-01-22,580.43,587.87,551.43,557.77,209887,498.8,551.43,25.6,526.51,564.73,622.9,622.9,0,,
2025-01-23,555.02,593.96,555.02,590.36,336699,500.09,551.43,26.55,546.89,567.81,622.9,622.9,0,,
2025-01-24,590.36,597.45,570.35,581.83,155912,501.14,551.43,26.59,541.36,570.55,622.9,622.9,0,,
2025-01-27,573.99,589.46,564.51,569.55,511630,502.12,551.43,26.47,533.52,572.83,622.9,622.9,0,,
2025-01-28,572.99,581.38,533.06,571.94,285875,503.18,533.06,28.03,527.9,575.1,622.9,622.9,0,,
2025-01-29,571.99,629.09,566.8,629.09,890510,504.67,533.06,30.48,563.13,577.97,629.09,622.9,1,629.09,563.13
2025-01-30,691.98,691.98,691.98,691.98,394949,506.51,533.06,32.8,602.15,581.95,691.98,629.09,0,,
2025-01-31,716.74,757.47,676.71,749.13,3793474,508.86,533.06,36.22,636.73,587.61,757.47,691.98,0,,
2025-02-01,749.18,772.64,739.05,755.47,918259,511.22,533.06,36.03,640.94,594.02,772.64,757.47,0,,
2025-02-03,756.67,792.41,753.72,764.95,826363,513.54,533.06,36.22,646.93,600.78,792.41,772.64,0,,
2025-02-04,770.59,803.19,770.59,803.19,810410,516.15,533.06,36.37,671.5,609.15,803.19,792.41,1,803.19,671.5
2025-02-05,817.56,827.34,784.37,822.4,724142,518.91,533.06,36.84,683.58,618.17,827.34,803.19,0,,
2025-02-06,818.56,840.42,803.64,829.69,402610,521.63,533.06,36.83,688.28,627.47,840.42,827.34,0,,
2025-02-07,832.54,843.32,799.99,820.31,428269,524.25,533.06,37.3,681.92,636.31,843.32,840.42,0,,
2025-02-10,820.31,832.98,782.62,809.28,534746,526.77,533.06,38.23,674.18,644.49,843.32,843.32,0,,
2025-02-11,814.57,821.26,776.93,791.86,1005835,529.16,533.06,38.67,662.66,651.68,843.32,843.32,0,,
2025-02-12,795.55,823.55,758.67,799.89,716315,531.67,533.06,40.54,666.59,658.82,843.32,843.32,0,,
2025-02-13,799.59,808.38,759.91,759.91,393455,533.95,533.06,41.11,640.42,664.22,843.32,843.32,0,,
2025-02-14,729.72,758.02,721.93,721.93,569784,535.94,533.06,40.88,616.08,669.17,843.32,843.32,0,,
2025-02-17,758.02,758.02,723.78,752.98,865067,538.18,566.8,40.54,647.58,674.06,843.32,843.32,0,,
2025-02-18,755.67,781.62,728.92,750.58,427754,540.42,676.71,41.41,682.09,679.15,843.32,843.32,0,,
2025-02-19,753.57,788.06,753.57,786.87,805197,542.92,676.71,41.13,705.68,685.99,843.32,843.32,0,,
2025-02-20,772.64,794.15,763.76,777.58,508245,545.41,721.93,40.36,715.27,692.89,843.32,843.32,0,,
2025-02-21,783.62,783.62,738.7,748.23,329546,547.62,721.93,40.69,696.13,698.86,843.32,843.32,0,,
2025-02-24,748.23,777.38,731.86,759.71,336070,549.76,721.93,41.03,703.3,704.84,843.32,843.32,0,,
2025-02-25,777.58,797.7,768.65,796.25,393548,552.15,721.93,40.81,727.01,711.85,843.32,843.32,0,,
2025-02-27,798.55,825.25,765.25,786.87,244648,554.43,721.93,42.19,720.05,718.39,843.32,843.32,0,,
2025-02-28,786.62,786.62,747.53,752.68,290150,556.48,721.93,41.98,698.13,723.65,843.32,843.32,0,,
2025-03-03,790.31,790.31,751.23,769.35,536727,558.66,721.93,41.77,709.02,729.4,843.32,843.32,0,,
2025-03-04,788.61,797.6,773.69,786.07,573150,560.87,721.93,40.81,720.45,736.26,843.32,843.32,0,,
2025-03-05,795.1,815.57,790.86,803.54,544040,563.08,721.93,40.0,732.26,744.45,843.32,843.32,0,,
2025-03-06,810.57,814.57,775.24,796.15,339547,565.08,721.93,39.95,727.52,751.31,843.32,843.32,0,,
2025-03-07,794.6,835.93,763.71,835.93,672220,567.28,721.93,42.26,751.65,759.78,843.32,843.32,0,,
2025-03-10,869.47,869.47,820.11,828.89,548640,569.36,723.78,42.77,747.38,768.42,869.47,843.32,0,,
2025-03-11,828.24,840.57,806.28,817.96,361615,571.69,728.92,42.16,742.45,776.62,869.47,869.47,0,,
2025-03-12,819.56,844.91,811.57,836.43,317409,573.94,731.86,41.53,755.76,783.54,869.47,869.47,0,,
2025-03-13,846.46,849.46,828.54,841.27,300491,576.32,731.86,40.06,759.87,788.51,869.47,869.47,0,,
2025-03-17,856.44,883.3,849.51,883.3,407205,579.05,731.86,40.2,786.88,792.98,883.3,869.47,1,883.3,786.88
2025-03-18,883.3,883.3,883.3,883.3,0,581.73,731.86,37.33,788.8,797.24,883.3,883.3,0,,
2025-03-19,926.82,953.77,898.27,909.25,398780,584.72,747.53,39.69,809.18,802.06,953.77,883.3,1,909.25,809.18
2025-03-20,922.33,936.35,899.97,924.12,276998,587.82,747.53,39.46,818.93,806.09,953.77,953.77,0,,
2025-03-21,933.81,966.6,888.59,905.36,547808,590.79,747.53,42.21,804.99,808.85,966.6,953.77,0,,
2025-03-24,909.35,921.13,888.44,902.31,311038,593.69,751.23,41.53,804.71,811.27,966.6,966.6,0,,
2025-03-25,903.31,909.2,868.57,878.45,368384,596.43,763.71,41.47,793.53,813.21,966.6,966.6,0,,
2025-03-26,887.19,890.48,845.41,852.95,231355,598.93,763.71,41.72,776.91,814.67,966.6,966.6,0,,
2025-03-27,848.51,888.44,846.56,882.3,336321,601.65,763.71,41.74,795.83,817.68,966.6,966.6,0,,
2025-03-28,902.41,902.41,873.26,883.3,188307,604.4,763.71,40.84,797.07,820.46,966.6,966.6,0,,
2025-04-01,840.72,861.93,839.12,839.12,209222,606.8,806.28,41.08,782.61,823.1,966.6,966.6,0,,
2025-04-02,797.2,797.2,797.2,797.2,41209,608.8,797.2,41.14,752.5,825.61,966.6,966.6,0,,
2025-04-03,763.66,819.56,757.37,763.06,1076917,610.65,757.37,42.64,716.2,825.95,966.6,966.6,0,,
2025-04-04,786.62,786.62,724.92,724.92,536009,612.25,724.92,44.0,679.88,825.09,966.6,966.6,0,,
2025-04-07,652.45,687.74,652.45,654.55,872729,613.37,652.45,46.03,608.98,820.68,966.6,966.6,0,,
2025-04-08,678.76,718.44,677.81,693.33,572045,614.91,652.45,47.31,633.14,817.87,966.6,966.6,0,,
2025-04-09,688.79,689.14,624.0,624.95,1302604,615.91,624.0,48.88,578.5,813.76,966.6,966.6,0,,
2025-04-11,677.81,687.44,653.85,682.35,956169,617.32,624.0,49.85,614.88,811.18,966.6,966.6,0,,
2025-04-15,708.35,750.58,680.85,735.16,1168431,619.04,624.0,51.27,648.0,809.15,966.6,966.6,0,,
2025-04-16,737.4,751.08,723.73,746.04,459043,620.63,624.0,49.57,656.15,807.79,966.6,966.6,0,,
2025-04-17,746.04,769.65,720.73,760.86,359237,622.23,624.0,49.52,665.74,808.06,966.6,966.6,0,,
2025-04-21,760.06,765.55,726.72,741.1,402855,623.85,624.0,48.76,653.51,807.12,966.6,966.6,0,,
2025-04-22,734.71,770.59,729.02,749.18,323819,625.55,624.0,48.24,659.06,805.89,966.6,966.6,0,,
2025-04-23,751.38,757.67,728.92,743.89,243896,627.13,624.0,46.85,656.58,803.9,966.6,966.6,0,,
2025-04-24,743.69,784.02,730.51,763.11,618078,628.89,624.0,47.33,668.66,802.8,921.13,966.6,0,,
2025-04-25,763.11,767.7,711.55,721.78,506457,630.23,624.0,47.96,641.58,798.99,909.2,921.13,0,,
2025-04-28,708.75,730.71,703.76,709.85,231979,631.46,624.0,46.46,634.88,795.02,902.41,909.2,0,,
2025-04-29,719.68,723.18,678.81,684.2,346532,632.52,624.0,46.31,618.44,790.57,902.41,902.41,0,,
2025-04-30,696.77,728.82,681.3,709.9,654607,633.84,624.0,46.39,634.96,786.35,902.41,902.41,0,,
2025-05-02,704.91,725.67,692.98,716.39,204900,635.15,624.0,45.41,639.8,782.19,861.93,902.41,0,,
2025-05-05,748.98,755.72,728.02,740.7,763503,636.59,624.0,44.98,655.76,777.43,819.56,861.93,0,,
2025-05-06,739.75,745.89,707.56,714.24,341539,637.77,653.85,44.51,648.96,771.8,819.56,819.56,0,,
2025-05-07,698.77,740.2,690.83,736.85,298351,639.19,678.81,44.85,671.64,766.05,786.62,819.56,0,,
2025-05-08,732.71,747.68,718.74,722.03,159696,640.54,678.81,43.72,662.84,759.31,784.02,786.62,0,,
2025-05-09,705.76,728.12,700.87,724.38,120036,641.94,678.81,42.54,665.14,753.28,784.02,784.02,0,,
2025-05-12,736.65,762.66,728.72,733.36,402173,643.45,678.81,42.24,671.13,747.65,784.02,784.02,0,,
2025-05-13,742.69,777.13,739.7,767.65,400826,645.12,678.81,42.35,693.17,743.96,784.02,784.02,0,,
2025-05-14,778.63,817.21,749.83,768.8,1808376,646.91,678.81,44.13,692.72,741.15,817.21,784.02,0,,
2025-05-15,787.61,843.32,783.72,837.23,2820653,649.21,678.81,46.3,735.41,739.65,843.32,817.21,1,837.23,735.41
2025-05-16,843.52,849.85,812.87,822.25,611433,651.48,678.81,45.64,726.2,737.61,849.85,843.32,0,,
2025-05-19,823.5,847.31,813.57,817.31,554650,653.63,678.81,44.79,723.58,736.89,849.85,849.85,0,,
2025-05-20,822.8,827.54,788.61,792.71,347771,655.63,678.81,44.37,707.99,736.74,849.85,849.85,0,,
2025-05-21,795.5,812.32,778.63,788.01,354663,657.56,681.3,43.61,706.3,737.57,849.85,849.85,0,,
2025-05-22,786.52,801.89,773.74,792.95,282391,659.36,690.83,42.5,713.39,739.84,849.85,849.85,0,,
2025-05-23,787.91,808.88,778.43,798.89,262088,661.27,690.83,41.64,717.8,744.65,849.85,849.85,0,,
2025-05-26,798.94,831.14,794.7,809.33,476553,663.21,690.83,41.27,724.78,748.52,849.85,849.85,0,,
2025-05-27,809.58,847.31,801.89,839.42,489203,665.32,690.83,41.57,743.99,755.66,849.85,849.85,0,,
2025-05-28,842.52,886.44,836.58,876.76,790004,667.75,700.87,42.16,771.03,762.14,886.44,849.85,1,876.76,771.03
2025-05-29,878.35,897.42,871.67,886.09,520958,670.22,700.87,40.99,777.83,767.18,897.42,886.44,0,,
2025-05-30,886.89,908.3,879.1,903.21,305372,672.9,728.72,40.15,798.71,772.41,908.3,897.42,1,903.21,798.71
2025-06-02,898.42,922.38,883.45,916.79,399700,675.86,739.7,40.06,811.19,777.61,922.38,908.3,0,,
2025-06-03,916.09,922.88,877.16,885.39,479848,678.54,749.83,40.46,794.04,782.42,922.88,922.38,0,,
2025-06-04,888.44,911.35,887.59,906.51,259748,681.34,773.74,39.43,816.33,787.67,922.88,922.88,0,,
2025-06-05,908.35,923.38,898.42,922.03,218175,684.34,773.74,38.39,827.03,793.6,923.38,922.88,0,,
2025-06-06,922.58,930.66,893.43,899.17,226884,687.13,773.74,38.31,812.34,798.14,930.66,923.38,0,,
2025-06-09,898.17,908.4,864.83,876.86,316503,689.7,773.74,38.69,797.7,803.31,930.66,930.66,0,,
2025-06-10,883.99,911.6,880.75,905.81,342328,692.56,773.74,38.4,816.56,809.84,930.66,930.66,0,,
2025-06-11,911.4,966.05,905.16,957.96,866495,695.8,773.74,40.01,849.12,818.97,966.05,930.66,1,957.96,849.12
2025-06-12,968.3,984.27,940.35,962.51,706070,699.03,778.43,40.29,853.44,827.39,984.27,966.05,0,,
2025-06-13,956.07,980.13,941.19,952.08,387810,702.23,794.7,40.19,852.2,835.24,984.27,984.27,0,,
2025-06-16,948.33,963.01,924.67,936.9,231380,705.12,801.89,40.06,844.89,841.78,984.27,984.27,0,,
2025-06-17,936.9,952.22,905.46,909.15,208577,707.54,836.58,40.54,838.24,848.28,984.27,984.27,0,,
2025-06-18,907.4,917.89,877.96,882.45,363222,709.83,864.83,40.5,830.46,853.13,984.27,984.27,0,,
2025-06-19,882.75,892.43,846.01,854.6,467795,711.92,846.01,40.92,805.94,857.55,984.27,984.27,0,,
2025-06-20,853.4,876.96,848.61,863.78,176928,714.14,846.01,40.02,812.46,862.2,984.27,984.27,0,,
2025-06-23,862.48,866.03,848.61,854.75,196110,716.26,846.01,38.41,807.71,866.24,984.27,984.27,0,,
2025-06-24,859.49,887.19,859.49,865.43,255160,718.58,846.01,37.98,814.89,869.5,984.27,984.27,0,,
2025-06-25,873.46,887.54,866.48,879.1,178660,720.93,846.01,36.85,824.46,873.18,984.27,984.27,0,,
2025-06-26,888.44,892.13,851.6,868.12,210639,723.08,846.01,37.11,817.2,874.21,984.27,984.27,0,,
2025-06-27,870.47,879.8,859.94,863.48,111707,725.18,846.01,35.88,815.03,875.58,984.27,984.27,0,,
2025-06-30,863.48,885.44,848.51,876.21,327784,727.51,846.01,35.95,823.19,877.55,984.27,984.27,0,,
2025-07-01,878.35,880.2,834.88,842.07,348707,729.57,834.88,36.62,797.01,879.19,984.27,984.27,0,,
2025-07-02,846.56,848.51,827.34,836.18,229576,731.63,827.34,35.52,791.44,880.8,984.27,984.27,0,,
2025-07-03,842.52,870.62,835.63,867.22,279867,733.91,827.34,35.48,811.48,883.28,984.27,984.27,0,,
2025-07-04,867.22,903.41,853.4,895.67,436882,736.4,827.34,36.52,829.14,886.5,984.27,984.27,0,,
2025-07-07,908.4,921.38,878.65,897.02,435684,738.9,827.34,36.96,829.72,889.42,984.27,984.27,0,,
2025-07-08,897.42,908.4,862.48,875.51,247271,741.28,827.34,37.6,815.42,890.63,984.27,984.27,0,,
2025-07-09,877.01,918.38,869.57,910.25,464374,743.79,827.34,38.4,837.29,891.74,984.27,984.27,0,,
2025-07-10,917.44,920.23,901.36,915.54,199215,746.36,827.34,37.01,841.63,892.72,980.13,984.27,0,,
2025-07-11,918.13,942.34,904.41,906.85,365103,749.03,827.34,37.07,835.98,892.85,963.01,980.13,0,,
2025-07-14,898.92,960.66,885.64,952.08,690898,752.04,827.34,39.78,863.35,894.02,960.66,963.01,0,,
2025-07-15,963.11,972.54,953.37,959.41,348023,755.12,827.34,38.4,869.0,896.49,972.54,960.66,0,,
2025-07-16,968.1,987.26,949.33,955.67,456169,758.17,827.34,38.37,866.61,898.13,987.26,972.54,0,,
2025-07-17,957.32,988.26,950.93,969.0,436183,761.27,827.34,38.3,875.25,899.69,988.26,987.26,0,,
2025-07-18,979.68,1013.22,959.46,1008.43,923505,764.68,827.34,39.4,899.95,903.34,1013.22,988.26,1,1008.43,899.95
2025-07-21,1024.05,1026.0,991.26,1005.03,628269,768.05,827.34,39.07,897.98,907.61,1026.0,1013.22,0,,
2025-07-22,1013.22,1020.21,904.56,904.56,2108131,770.74,827.34,44.54,829.53,907.57,1026.0,1026.0,0,,
2025-07-23,860.49,879.85,814.12,815.27,4368177,772.81,814.12,47.82,765.35,902.81,1026.0,1026.0,0,,
2025-07-24,814.57,848.51,791.71,810.62,3391984,774.6,791.71,48.46,754.45,897.75,1026.0,1026.0,0,,
2025-07-25,815.07,816.16,783.72,787.86,758070,776.03,783.72,47.31,737.87,892.27,1026.0,1026.0,0,,
2025-07-28,786.62,805.48,753.77,793.9,1566005,777.46,753.77,47.63,731.57,887.51,1026.0,1026.0,0,,
2025-07-29,802.59,809.73,784.37,802.54,513051,779.06,753.77,46.04,738.2,883.95,1026.0,1026.0,0,,
2025-07-30,783.97,802.39,778.23,794.95,821425,780.61,753.77,44.49,734.34,881.04,1026.0,1026.0,0,,
2025-07-31,780.63,813.47,779.63,804.53,603289,782.29,753.77,43.72,741.03,879.37,1026.0,1026.0,0,,
2025-08-01,806.58,823.55,788.81,794.9,655774,783.91,753.77,43.08,735.25,877.07,1026.0,1026.0,0,,
2025-08-04,802.59,803.59,783.62,785.82,331509,785.48,753.77,41.43,730.49,874.77,1026.0,1026.0,0,,
2025-08-05,787.56,798.6,775.84,790.11,264226,787.05,753.77,40.1,734.15,872.26,1026.0,1026.0,0,,
2025-08-06,783.62,795.45,753.77,759.31,456609,788.35,753.77,40.21,714.2,868.27,1026.0,1026.0,0,,
2025-08-07,758.67,796.6,743.69,777.63,497545,789.69,743.69,41.12,722.06,865.25,1026.0,1026.0,0,,
2025-08-08,788.51,812.57,780.48,803.69,553382,791.15,743.69,40.68,739.16,863.26,1026.0,1026.0,0,,
2025-08-11,792.66,803.59,776.68,798.69,398623,792.49,743.69,39.7,736.58,860.68,1026.0,1026.0,0,,
2025-08-12,795.6,795.6,759.16,775.29,699938,793.83,743.69,39.69,721.5,858.45,1026.0,1026.0,0,,
2025-08-13,777.63,803.09,769.65,790.36,618077,795.06,743.69,39.24,731.52,856.92,1026.0,1026.0,0,,
2025-08-14,788.61,800.64,780.63,787.41,242771,796.32,743.69,37.87,730.53,854.26,1026.0,1026.0,0,,
2025-08-18,790.56,790.61,777.63,779.78,263222,797.64,743.69,36.09,726.79,850.4,1026.0,1026.0,0,,
2025-08-19,779.78,787.22,776.63,780.23,173213,799.04,743.69,34.27,728.3,846.51,1020.21,1026.0,0,,
2025-08-20,787.61,787.61,773.64,775.39,156186,800.42,743.69,32.82,726.14,843.17,879.85,1020.21,0,,
2025-08-21,782.32,782.32,767.65,769.35,220626,801.68,743.69,31.52,723.11,838.47,848.51,879.85,0,,
2025-08-22,769.35,782.62,764.36,773.99,242237,802.93,743.69,30.58,726.74,833.75,823.55,848.51,0,,
2025-08-25,744.24,760.11,735.31,735.31,558033,803.9,735.31,31.15,698.61,828.04,823.55,823.55,0,,
2025-08-26,711.8,722.73,702.01,706.16,1014582,804.64,702.01,31.31,668.6,819.84,823.55,823.55,0,,
2025-08-28,704.26,711.9,682.8,684.75,769371,805.22,682.8,31.15,648.5,810.68,823.55,823.55,0,,
2025-08-29,684.7,690.24,658.79,666.68,651184,805.8,658.79,31.17,628.82,801.05,823.55,823.55,0,,
2025-09-01,666.73,673.76,645.36,650.61,760980,806.42,645.36,30.97,614.11,790.44,823.55,823.55,0,,
2025-09-02,650.61,683.1,646.91,683.1,1017556,807.04,645.36,31.35,634.82,779.59,812.57,823.55,0,,
2025-09-03,693.78,708.75,679.3,704.36,703524,807.85,645.36,31.21,648.63,769.57,812.57,812.57,0,,
2025-09-04,722.73,722.73,704.76,707.11,498979,808.77,645.36,30.29,651.01,762.99,812.57,812.57,0,,
2025-09-05,705.81,742.44,704.31,742.44,351617,809.91,645.36,30.85,673.42,760.56,812.57,812.57,0,,
2025-09-08,742.44,758.17,721.73,723.43,706673,810.53,645.36,31.25,660.9,757.66,812.57,812.57,0,,
2025-09-09,723.43,743.09,723.43,729.47,355504,810.78,645.36,30.42,665.35,755.71,803.59,812.57,0,,
2025-09-10,707.85,721.43,693.78,697.52,1747946,810.44,645.36,30.8,644.49,752.5,803.09,803.59,0,,
2025-09-11,686.49,689.64,680.1,681.65,2281932,809.95,645.36,29.84,634.89,748.47,803.09,803.09,0,,
2025-09-12,684.3,715.69,683.8,715.69,2391468,809.62,645.36,30.14,656.64,745.83,800.64,803.09,0,,
2025-09-15,715.29,719.73,704.76,712.6,816188,809.02,645.36,29.06,655.37,742.76,790.61,800.64,0,,
2025-09-16,712.75,715.74,702.76,713.79,592344,808.29,645.36,27.91,656.91,740.06,787.61,790.61,0,,
2025-09-17,713.79,713.89,695.58,697.12,1010581,807.41,645.36,27.23,646.61,737.1,787.61,787.61,0,,
2025-09-18,701.72,703.76,680.3,682.1,646404,806.49,645.36,26.96,637.1,733.5,782.62,787.61,0,,
2025-09-19,686.35,691.7,671.85,679.45,1117985,805.62,645.36,26.45,635.73,730.84,782.62,782.62,0,,
2025-09-22,680.0,691.85,666.65,668.85,458102,804.8,646.91,26.36,629.47,727.21,760.11,782.62,0,,
2025-09-23,672.95,684.65,671.2,680.9,525867,804.01,666.65,25.61,644.33,723.12,758.17,760.11,0,,
2025-09-24,680.9,683.15,665.0,672.5,413609,803.43,665.0,25.07,638.71,718.91,758.17,758.17,0,,
2025-09-25,670.0,672.95,659.8,664.85,307029,803.04,659.8,24.22,632.61,715.23,758.17,758.17,0,,
2025-09-26,654.4,656.2,633.35,645.9,775612,802.33,633.35,24.74,611.23,710.42,758.17,758.17,0,,
2025-09-29,646.95,647.8,630.45,640.05,778920,801.59,630.45,24.21,606.84,705.5,758.17,758.17,0,,
2025-09-30,644.95,651.0,628.4,630.15,368526,800.55,628.4,24.1,599.85,700.52,758.17,758.17,0,,
2025-10-01,638.7,661.65,630.15,661.65,407436,799.78,628.4,24.63,619.81,696.56,758.17,758.17,0,,
2025-10-03,684.0,684.0,662.0,663.35,560493,799.21,628.4,24.46,621.02,692.83,758.17,758.17,0,,
2025-10-06,668.85,684.0,659.45,682.35,495197,798.69,628.4,24.47,633.27,689.93,758.17,758.17,0,,
2025-10-07,683.0,686.8,661.5,673.95,424768,797.88,628.4,24.53,627.81,686.59,743.09,758.17,0,,
2025-10-08,673.95,682.0,660.0,663.55,246064,797.06,628.4,24.35,621.22,684.2,721.43,743.09,0,,
2025-10-09,670.0,671.7,651.0,653.5,316321,796.4,628.4,24.09,614.92,682.45,719.73,721.43,0,,
2025-10-10,656.9,692.9,650.95,677.8,916315,795.79,628.4,25.36,629.74,682.22,719.73,719.73,0,,
2025-10-13,671.0,684.9,657.5,663.85,512519,794.97,628.4,25.51,620.64,682.12,719.73,719.73,0,,
2025-10-14,664.4,666.05,654.1,657.1,267004,793.99,628.4,24.54,616.94,682.34,715.74,719.73,0,,
2025-10-15,657.05,670.45,655.0,661.85,179505,793.1,628.4,23.89,620.43,681.63,713.89,715.74,0,,
2025-10-16,665.0,679.95,661.1,671.5,281673,792.0,628.4,23.53,626.9,680.53,703.76,713.89,0,,
2025-10-17,670.0,674.8,652.0,653.3,283631,790.83,628.4,23.48,615.19,678.74,692.9,703.76,0,,
2025-10-20,665.0,665.0,650.6,661.15,244508,789.79,628.4,22.83,620.69,676.03,692.9,692.9,0,,
2025-10-21,665.0,668.0,660.2,662.8,74584,788.63,628.4,21.76,622.47,674.01,692.9,692.9,0,,
2025-10-23,671.0,673.35,648.0,651.0,293180,787.36,630.15,22.01,615.27,671.39,692.9,692.9,0,,
2025-10-24,658.65,658.65,643.05,644.7,213743,785.77,643.05,21.56,615.81,669.63,692.9,692.9,0,,
2025-10-27,650.0,650.0,632.4,635.3,215958,784.12,632.4,21.27,606.39,668.09,692.9,692.9,0,,
2025-10-28,641.9,648.0,636.0,638.8,267666,782.31,632.4,20.66,609.05,665.53,692.9,692.9,0,,
