2026-02-02 04:06:33,750 INFO BHEL (BHEL.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:34,967 INFO Bank of Maharashtra (MAHABANK.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:36,179 INFO Shriram Finance (SHRIRAMFIN.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:37,240 INFO Shriram Pistons (SHRIPISTON.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:38,377 INFO Nifty 50 Index (^NSEI): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:39,649 INFO Blue Jet Healthcare (BLUEJET.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:40,634 INFO Windlas Biotech (WINDLAS.NS): downloading 2026-01-29 to 2026-01-29 (inclusive)
2026-02-02 04:06:52,906 INFO Fusion Finance (FUSION.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:06:53,880 INFO Fusion Finance (FUSION.NS): no new data returned for 2026-01-30 to 2026-01-30
2026-02-02 04:06:53,918 INFO SGS (SYRMA.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:06:55,167 INFO Reliance (RELIANCE.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:06:56,291 INFO Tatva Chintan (TATVA.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:06:56,431 INFO Tatva Chintan (TATVA.NS): no new data returned for 2026-01-30 to 2026-01-30
2026-02-02 04:06:56,441 INFO Zomato (ZOMATO.NS): downloading 2016-02-02 to 2026-01-30 (inclusive)
2026-02-02 04:06:57,701 INFO Zomato (ZOMATO.NS): no new data returned for 2016-02-02 to 2026-01-30
2026-02-02 04:06:57,745 INFO Gabriel (GABRIEL.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:06:58,896 INFO Narayan Rudra (NH.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:07:00,016 INFO Laurus Labs (LAURUSLABS.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:07:01,038 INFO BHEL (BHEL.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:07:02,060 INFO Bank of Maharashtra (MAHABANK.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:07:03,161 INFO Shriram Finance (SHRIRAMFIN.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:07:04,436 INFO Shriram Pistons (SHRIPISTON.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:07:04,801 INFO Shriram Pistons (SHRIPISTON.NS): no new data returned for 2026-01-30 to 2026-01-30
2026-02-02 04:07:04,872 INFO Nifty 50 Index (^NSEI): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:07:06,038 INFO Blue Jet Healthcare (BLUEJET.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:07:07,054 INFO Windlas Biotech (WINDLAS.NS): downloading 2026-01-30 to 2026-01-30 (inclusive)
2026-02-02 04:07:07,391 INFO Windlas Biotech (WINDLAS.NS): no new data returned for 2026-01-30 to 2026-01-30
